ID,pageName,quotationNumber,ddlState,userId,saveDateTime,LOB,Classification,
161822,Mortgagee,QQ1674710000,NB,Andrew,36:07.8,Businessowners,Farm Corportation,
161821,Mortgagee,QQ1674710000,NB,Andrew,36:06.1,Businessowners,Farm Corportation,
161820,Mortgagee,QQ1674710000,NB,Andrew,36:05.4,Businessowners,Farm Corportation,
161819,Mortgagee,QQ1674710000,NB,Andrew,35:59.9,Businessowners,Farm Corportation,
161782,AdditionalNamedInsuredDetails,QQ1674710000,NB,Andrew,32:07.9,Businessowners,Farm Corportation,
161781,AdditionalNamedInsuredDetails,QQ1674710000,NB,Andrew,32:06.9,Businessowners,Farm Corportation,
161780,AdditionalNamedInsuredDetails,QQ1674710000,NB,Andrew,32:06.4,Businessowners,Farm Corportation,
161779,AdditionalNamedInsuredDetails,QQ1674710000,NB,Andrew,32:00.0,Businessowners,Farm Corportation,
161768,Mortgagee,QQ5303110000,CA,Roger,24:46.4,Businessowners,Farm Corportation,
161763,Mortgagee,QQ4768710000,NB,Andrew,24:29.1,Businessowners,Hospital Construction,
161762,Mortgagee,QQ4768710000,NB,Andrew,24:26.2,Businessowners,Hospital Construction,
161761,Mortgagee,QQ4768710000,NB,Andrew,24:24.3,Businessowners,Hospital Construction,
161760,Mortgagee,QQ4768710000,NB,Andrew,24:23.6,Businessowners,Hospital Construction,
161756,Mortgagee,QQ4768710000,NB,Andrew,24:15.2,Businessowners,Hospital Construction,
161719,AdditionalNamedInsuredDetails,QQ4768710000,NB,Andrew,21:20.8,Businessowners,Hospital Construction,
161715,AdditionalNamedInsuredDetails,QQ4768710000,CA,Andrew,20:35.9,Businessowners,Hospital Construction,
161699,Mortgagee,QQ5263810000,NB,Tyler,19:20.4,Businessowners,Farm Corportation,
161698,Mortgagee,QQ5263810000,NB,Tyler,19:18.6,Businessowners,Farm Corportation,
161697,Mortgagee,QQ5263810000,NB,Tyler,19:17.0,Businessowners,Farm Corportation,
161696,Mortgagee,QQ5263810000,NB,Tyler,19:16.3,Businessowners,Farm Corportation,
161695,Mortgagee,QQ5263810000,NB,Tyler,19:06.1,Businessowners,Farm Corportation,
161660,AdditionalNamedInsuredDetails,QQ5263810000,NB,Tyler,16:48.0,Businessowners,Farm Corportation,
161659,AdditionalNamedInsuredDetails,QQ5263810000,NB,Tyler,16:47.4,Businessowners,Farm Corportation,
161658,AdditionalNamedInsuredDetails,QQ5263810000,NB,Tyler,16:37.8,Businessowners,Farm Corportation,
161655,AdditionalNamedInsuredDetails,QQ5263810000,CA,Tyler,15:57.5,Businessowners,Farm Corportation,
161643,Mortgagee,QQ927210000,NB,Logan,13:07.9,Businessowners,Farm Corportation,
161642,Mortgagee,QQ927210000,NB,Logan,13:05.9,Businessowners,Farm Corportation,
161641,Mortgagee,QQ927210000,NB,Logan,13:05.0,Businessowners,Farm Corportation,
161640,Mortgagee,QQ927210000,NB,Logan,12:57.3,Businessowners,Farm Corportation,
161605,AdditionalNamedInsuredDetails,QQ927210000,NB,Logan,11:01.1,Businessowners,Farm Corportation,
161604,AdditionalNamedInsuredDetails,QQ927210000,NB,Logan,10:53.8,Businessowners,Farm Corportation,
161603,AdditionalNamedInsuredDetails,QQ927210000,CA,Logan,07:29.9,Businessowners,Farm Corportation,
161597,Mortgagee,QQ6335110000,EC,Franko,06:44.9,Businessowners,Farm Corportation,
161595,Mortgagee,QQ6335110000,EC,Franko,06:43.7,Businessowners,Farm Corportation,
161593,Mortgagee,QQ6335110000,EC,Franko,06:39.8,Businessowners,Farm Corportation,
161592,Mortgagee,QQ6335110000,EC,Franko,06:38.5,Businessowners,Farm Corportation,
161591,Mortgagee,QQ6335110000,EC,Franko,06:34.7,Businessowners,Farm Corportation,
161570,Mortgagee,QQ1201810000,CA,Carl,04:30.5,Businessowners,Farm Corportation,
161569,Mortgagee,QQ1201810000,CA,Carl,04:26.9,Businessowners,Farm Corportation,
161566,Mortgagee,QQ1201810000,CA,Carl,04:24.9,Businessowners,Farm Corportation,
161565,Mortgagee,QQ1201810000,CA,Carl,04:24.1,Businessowners,Farm Corportation,
161554,AdditionalNamedInsuredDetails,QQ6335110000,EC,Franko,04:03.9,Businessowners,Farm Corportation,
161553,AdditionalNamedInsuredDetails,QQ6335110000,EC,Franko,04:03.3,Businessowners,Farm Corportation,
161552,AdditionalNamedInsuredDetails,QQ6335110000,EC,Franko,03:59.7,Businessowners,Farm Corportation,
161551,AdditionalNamedInsuredDetails,QQ6335110000,CA,Franko,03:44.3,Businessowners,Farm Corportation,
161531,Mortgagee,QQ1637210000,NB,Gabriel,01:57.1,Businessowners,Farm Corportation,
161528,Mortgagee,QQ1637210000,NB,Gabriel,01:56.0,Businessowners,Farm Corportation,
161523,Mortgagee,QQ1637210000,NB,Gabriel,01:50.6,Businessowners,Farm Corportation,
161522,Mortgagee,QQ1637210000,NB,Gabriel,01:49.6,Businessowners,Farm Corportation,
161520,Mortgagee,QQ1637210000,NB,Gabriel,01:43.5,Businessowners,Farm Corportation,
161481,AdditionalNamedInsuredDetails,QQ1201810000,NB,Carl,58:40.5,Businessowners,Farm Corportation,
161480,AdditionalNamedInsuredDetails,QQ1637210000,NB,Gabriel,58:24.7,Businessowners,Farm Corportation,
161479,AdditionalNamedInsuredDetails,QQ1201810000,NB,Carl,58:19.1,Businessowners,Farm Corportation,
161478,AdditionalNamedInsuredDetails,QQ1637210000,NB,Gabriel,58:19.2,Businessowners,Farm Corportation,
161477,AdditionalNamedInsuredDetails,QQ1637210000,NB,Gabriel,58:14.5,Businessowners,Farm Corportation,
161476,AdditionalNamedInsuredDetails,QQ1637210000,CA,Gabriel,58:01.9,Businessowners,Farm Corportation,
161475,AdditionalNamedInsuredDetails,QQ1201810000,CA,Carl,57:47.3,Businessowners,Farm Corportation,
161460,Mortgagee,QQ4447310000,NB,Louis,56:54.3,Businessowners,Carpet Cleaning Services,
161459,Mortgagee,QQ4447310000,NB,Louis,56:52.4,Businessowners,Carpet Cleaning Services,
161458,Mortgagee,QQ4447310000,NB,Louis,56:42.7,Businessowners,Carpet Cleaning Services,
161429,AdditionalNamedInsuredDetails,QQ4447310000,EC,Louis,51:05.9,Businessowners,Carpet Cleaning Services,
161428,AdditionalNamedInsuredDetails,QQ4447310000,EC,Louis,50:52.3,Businessowners,Carpet Cleaning Services,
161427,AdditionalNamedInsuredDetails,QQ4447310000,CA,Louis,50:14.3,Businessowners,Carpet Cleaning Services,
161417,Mortgagee,QQ5847710000,NB,Seth,36:16.8,Businessowners,Carpenters,
161416,Mortgagee,QQ5847710000,NB,Seth,36:15.4,Businessowners,Carpenters,
161415,Mortgagee,QQ5847710000,NB,Seth,36:12.4,Businessowners,Carpenters,
161414,Mortgagee,QQ5847710000,NB,Seth,36:11.2,Businessowners,Carpenters,
161383,AdditionalNamedInsuredDetails,QQ5847710000,NB,Seth,30:37.0,Businessowners,Carpenters,
161382,AdditionalNamedInsuredDetails,QQ5847710000,CA,Seth,29:33.7,Businessowners,Carpenters,
161374,Mortgagee,QQ8065010000,NB,Jacob,28:09.0,Businessowners,Construction,
161373,Mortgagee,QQ8065010000,NB,Jacob,28:06.1,Businessowners,Construction,
161372,Mortgagee,QQ8065010000,NB,Jacob,28:05.3,Businessowners,Construction,
161371,Mortgagee,QQ8065010000,NB,Jacob,27:57.3,Businessowners,Construction,
161335,AdditionalNamedInsuredDetails,QQ8065010000,NB,Jacob,26:11.0,Businessowners,Construction,
161334,AdditionalNamedInsuredDetails,QQ8065010000,NB,Jacob,26:04.6,Businessowners,Construction,
161331,AdditionalNamedInsuredDetails,QQ8065010000,CA,Jacob,25:35.4,Businessowners,Construction,
161313,WCAdditionalNamedInsuredDetails,QQ761010000,EC,Edgar,19:44.1,Workers Compensation,Plumbing Fixture installation,
161312,WCAdditionalNamedInsuredDetails,QQ761010000,EC,Edgar,19:43.4,Workers Compensation,Plumbing Fixture installation,
161311,WCAdditionalNamedInsuredDetails,QQ761010000,EC,Edgar,19:39.5,Workers Compensation,Plumbing Fixture installation,
161310,WCAdditionalNamedInsuredDetails,QQ761010000,CA,Edgar,19:26.9,Workers Compensation,Plumbing Fixture installation,
161297,Mortgagee,QQ7258310000,NB,Gabriel,12:44.7,Businessowners,Carpet Cleaning Services,
161296,Mortgagee,QQ7258310000,NB,Gabriel,12:43.8,Businessowners,Carpet Cleaning Services,
161295,Mortgagee,QQ7258310000,NB,Gabriel,12:42.0,Businessowners,Carpet Cleaning Services,
161294,Mortgagee,QQ7258310000,NB,Gabriel,12:41.4,Businessowners,Carpet Cleaning Services,
161293,Mortgagee,QQ7258310000,NB,Gabriel,12:35.0,Businessowners,Carpet Cleaning Services,
161251,WCAdditionalNamedInsuredDetails,QQ1936910000,NB,Clooney,09:45.5,Workers Compensation,Plumbing and heating contractors,
161250,WCAdditionalNamedInsuredDetails,QQ1936910000,NB,Clooney,09:44.5,Workers Compensation,Plumbing and heating contractors,
161248,WCAdditionalNamedInsuredDetails,QQ1936910000,NB,Clooney,09:42.7,Workers Compensation,Plumbing and heating contractors,
161219,AdditionalNamedInsuredDetails,QQ7258310000,NB,Gabriel,07:42.3,Businessowners,Carpet Cleaning Services,
161218,AdditionalNamedInsuredDetails,QQ7258310000,NB,Gabriel,07:41.9,Businessowners,Carpet Cleaning Services,
161217,AdditionalNamedInsuredDetails,QQ7258310000,NB,Gabriel,07:36.7,Businessowners,Carpet Cleaning Services,
161213,AdditionalNamedInsuredDetails,QQ7258310000,CA,Gabriel,07:05.2,Businessowners,Carpet Cleaning Services,
161197,AdditionalNamedInsuredDetails,QQ7103310000,NB,Gabriel,05:11.0,Businessowners,Carpet Cleaning Services,
161196,AdditionalNamedInsuredDetails,QQ7103310000,NB,Gabriel,05:10.5,Businessowners,Carpet Cleaning Services,
161192,AdditionalNamedInsuredDetails,QQ7103310000,NB,Gabriel,05:02.7,Businessowners,Carpet Cleaning Services,
161185,AdditionalNamedInsuredDetails,QQ7103310000,CA,Gabriel,04:29.0,Businessowners,Carpet Cleaning Services,
161173,AdditionalNamedInsuredDetails,QQ8290010000,NB,Kolton,02:19.8,Businessowners,Carpet Stores,
161172,AdditionalNamedInsuredDetails,QQ8290010000,NB,Kolton,02:19.3,Businessowners,Carpet Stores,
161171,AdditionalNamedInsuredDetails,QQ8290010000,NB,Kolton,02:18.7,Businessowners,Carpet Stores,
161170,AdditionalNamedInsuredDetails,QQ8290010000,NB,Kolton,02:12.1,Businessowners,Carpet Stores,
161137,Mortgagee,QQ4326710000,NB,Richard,54:54.6,Businessowners,Construction,
161136,Mortgagee,QQ4326710000,NB,Richard,54:53.2,Businessowners,Construction,
161135,Mortgagee,QQ4326710000,NB,Richard,54:51.1,Businessowners,Construction,
161134,Mortgagee,QQ4326710000,NB,Richard,54:50.3,Businessowners,Construction,
161133,Mortgagee,QQ4326710000,NB,Richard,54:48.8,Businessowners,Construction,
161096,AdditionalNamedInsuredDetails,QQ4326710000,NB,Richard,52:44.1,Businessowners,Construction,
161094,AdditionalNamedInsuredDetails,QQ4326710000,NB,Richard,52:43.5,Businessowners,Construction,
161093,AdditionalNamedInsuredDetails,QQ4326710000,NB,Richard,52:40.7,Businessowners,Construction,
161090,AdditionalNamedInsuredDetails,QQ4326710000,CA,Richard,51:42.0,Businessowners,Construction,
161057,Mortgagee,QQ6951710000,NB,Eric,48:26.6,Businessowners,Construction,
161054,Mortgagee,QQ6951710000,NB,Eric,47:32.5,Businessowners,Construction,
161002,AdditionalNamedInsuredDetails,QQ6951710000,NB,Eric,45:17.0,Businessowners,Construction,
161001,AdditionalNamedInsuredDetails,QQ6951710000,NB,Eric,45:16.3,Businessowners,Construction,
160999,AdditionalNamedInsuredDetails,QQ6951710000,NB,Eric,45:12.8,Businessowners,Construction,
160997,AdditionalNamedInsuredDetails,QQ6951710000,CA,Eric,45:01.3,Businessowners,Construction,
160991,WCAdditionalNamedInsuredDetails,QQ7656210000,EC,Maya,44:08.7,Workers Compensation,Construction,
160990,WCAdditionalNamedInsuredDetails,QQ7656210000,EC,Maya,44:07.3,Workers Compensation,Construction,
160989,WCAdditionalNamedInsuredDetails,QQ7656210000,EC,Maya,44:01.5,Workers Compensation,Construction,
160986,WCAdditionalNamedInsuredDetails,QQ7656210000,CA,Maya,43:42.2,Workers Compensation,Construction,
160961,WCAdditionalNamedInsuredDetails,QQ4717610000,NB,James,41:47.8,Workers Compensation,Equipment Dealers,
160960,WCAdditionalNamedInsuredDetails,QQ4717610000,NB,James,41:47.2,Workers Compensation,Equipment Dealers,
160959,WCAdditionalNamedInsuredDetails,QQ4717610000,NB,James,41:40.9,Workers Compensation,Equipment Dealers,
160958,WCAdditionalNamedInsuredDetails,QQ4717610000,CA,James,41:12.9,Workers Compensation,Equipment Dealers,
160950,WCAdditionalNamedInsuredDetails,QQ3753610000,NB,Gloria,39:51.2,Workers Compensation,Plumbing supply stores,
160949,WCAdditionalNamedInsuredDetails,QQ3753610000,NB,Gloria,39:50.1,Workers Compensation,Plumbing supply stores,
160948,WCAdditionalNamedInsuredDetails,QQ3753610000,NB,Gloria,39:44.2,Workers Compensation,Plumbing supply stores,
160947,AdditionalNamedInsuredDetails,QQ6128510000,EC,Andrew,39:40.4,Businessowners,Carpenters,
160946,AdditionalNamedInsuredDetails,QQ6128510000,EC,Andrew,39:39.7,Businessowners,Carpenters,
160945,WCAdditionalNamedInsuredDetails,QQ3753610000,CA,Gloria,39:27.8,Workers Compensation,Plumbing supply stores,
160944,AdditionalNamedInsuredDetails,QQ6128510000,EC,Andrew,39:23.5,Businessowners,Carpenters,
160940,AdditionalNamedInsuredDetails,QQ6128510000,CA,Andrew,38:59.2,Businessowners,Carpenters,
160907,WCAdditionalNamedInsuredDetails,QQ8930610000,NB,Danel,34:53.6,Workers Compensation,Carpet Cleaning Services,
160905,WCAdditionalNamedInsuredDetails,QQ8930610000,NB,Danel,34:46.9,Workers Compensation,Carpet Cleaning Services,
160903,WCAdditionalNamedInsuredDetails,QQ8930610000,CA,Danel,34:10.9,Workers Compensation,Carpet Cleaning Services,
160898,WCAdditionalNamedInsuredDetails,QQ6678910000,CA,Jordan,33:30.4,Workers Compensation,Carpet Cleaning Services,
160897,WCAdditionalNamedInsuredDetails,QQ6678910000,CA,Jordan,33:29.2,Workers Compensation,Carpet Cleaning Services,
160882,WCAdditionalNamedInsuredDetails,QQ1445910000,NB,Yalveen,31:47.3,Workers Compensation,Carpet Stores,
160881,WCAdditionalNamedInsuredDetails,QQ1445910000,NB,Yalveen,31:46.8,Workers Compensation,Carpet Stores,
160879,WCAdditionalNamedInsuredDetails,QQ1445910000,NB,Yalveen,31:40.7,Workers Compensation,Carpet Stores,
160875,WCAdditionalNamedInsuredDetails,QQ1445910000,CA,Yalveen,31:07.1,Workers Compensation,Carpet Stores,
160851,WCAdditionalNamedInsuredDetails,QQ6153210000,EC,Janice,25:07.1,Workers Compensation,Electric Motor Repair,
160850,WCAdditionalNamedInsuredDetails,QQ6153210000,EC,Janice,25:06.3,Workers Compensation,Electric Motor Repair,
160849,WCAdditionalNamedInsuredDetails,QQ6153210000,EC,Janice,25:03.2,Workers Compensation,Electric Motor Repair,
160847,WCAdditionalNamedInsuredDetails,QQ6153210000,CA,Janice,24:47.9,Workers Compensation,Electric Motor Repair,
160830,WCAdditionalNamedInsuredDetails,QQ3734510000,NB,Jacob,21:07.0,Businessowners,Carpet Stores,
160829,WCAdditionalNamedInsuredDetails,QQ3734510000,NB,Jacob,21:06.6,Businessowners,Carpet Stores,
160828,WCAdditionalNamedInsuredDetails,QQ3734510000,NB,Jacob,21:00.0,Businessowners,Carpet Stores,
160822,WCAdditionalNamedInsuredDetails,QQ3734510000,CA,Jacob,20:29.9,Businessowners,Carpet Stores,
160791,WCAdditionalNamedInsuredDetails,QQ988810000,CA,Gabriel,15:49.7,Workers Compensation,Equipment Sale,
160790,WCAdditionalNamedInsuredDetails,QQ6201010000,NB,Jesse,15:35.0,Workers Compensation,Locksmith,
160789,WCAdditionalNamedInsuredDetails,QQ6201010000,NB,Jesse,15:34.4,Workers Compensation,Locksmith,
160788,WCAdditionalNamedInsuredDetails,QQ6201010000,NB,Jesse,15:32.2,Workers Compensation,Locksmith,
160787,WCAdditionalNamedInsuredDetails,QQ6201010000,CA,Jesse,15:19.8,Workers Compensation,Locksmith,
160786,AdditionalNamedInsuredDetails,QQ7465410000,CA,Kelly,15:12.1,Businessowners,Carpet Cleaning Services,
160782,AdditionalNamedInsuredDetails,QQ7465410000,NB,Kelly,14:57.7,Businessowners,Carpet Cleaning Services,
160752,AdditionalNamedInsuredDetails,QQ2337710000,NB,Mark,09:19.6,Businessowners,Carpet Cleaning Services,
160747,Mortgagee,QQ4561910000,CA,Kathryn,08:31.1,Businessowners,Plumbing Fixture installation,
160681,AdditionalNamedInsuredDetails,QQ8845210000,NB,Haleik,04:51.4,Businessowners,Equipment Dealers,
160680,AdditionalNamedInsuredDetails,QQ8845210000,NB,Haleik,04:50.6,Businessowners,Equipment Dealers,
160677,AdditionalNamedInsuredDetails,QQ8845210000,NB,Haleik,04:40.5,Businessowners,Equipment Dealers,
160668,AdditionalNamedInsuredDetails,QQ8845210000,CA,Haleik,04:01.3,Businessowners,Equipment Dealers,
160659,Mortgagee,QQ4712310000,EC,Bryan,01:56.6,Businessowners,Plumbing Fixture installation,
160658,Mortgagee,QQ4712310000,EC,Bryan,01:55.0,Businessowners,Plumbing Fixture installation,
160657,Mortgagee,QQ4712310000,EC,Bryan,01:51.3,Businessowners,Plumbing Fixture installation,
160656,Mortgagee,QQ4712310000,EC,Bryan,01:49.6,Businessowners,Plumbing Fixture installation,
160655,Mortgagee,QQ4712310000,EC,Bryan,01:44.2,Businessowners,Plumbing Fixture installation,
160643,Mortgagee,QQ3024210000,EC,Louis,01:23.5,Businessowners,Musical instruments merchant wholesalers,
160640,AdditionalNamedInsuredDetails,QQ3024210000,NB,Louis,01:17.4,Businessowners,Musical instruments merchant wholesalers,
160639,AdditionalNamedInsuredDetails,QQ3024210000,NB,Louis,01:14.9,Businessowners,Musical instruments merchant wholesalers,
160613,AdditionalNamedInsuredDetails,QQ4712310000,EC,Bryan,56:45.0,Businessowners,Plumbing Fixture installation,
160612,AdditionalNamedInsuredDetails,QQ4712310000,EC,Bryan,56:42.3,Businessowners,Plumbing Fixture installation,
160611,AdditionalNamedInsuredDetails,QQ4712310000,EC,Bryan,56:38.1,Businessowners,Plumbing Fixture installation,
160610,AdditionalNamedInsuredDetails,QQ4712310000,NB,Bryan,56:36.2,Businessowners,Plumbing Fixture installation,
160609,AdditionalNamedInsuredDetails,QQ4712310000,CA,Bryan,56:19.8,Businessowners,Plumbing Fixture installation,
160602,Mortgagee,QQ1997310000,NB,Lawrence,54:17.9,Businessowners,Plumbing and heating contractors,
160601,Mortgagee,QQ1997310000,NB,Lawrence,54:16.4,Businessowners,Plumbing and heating contractors,
160600,Mortgagee,QQ1997310000,NB,Lawrence,54:13.6,Businessowners,Plumbing and heating contractors,
160599,Mortgagee,QQ1997310000,NB,Lawrence,54:12.7,Businessowners,Plumbing and heating contractors,
160598,Mortgagee,QQ1997310000,NB,Lawrence,54:08.1,Businessowners,Plumbing and heating contractors,
160570,AdditionalNamedInsuredDetails,QQ5979010000,NB,Linda,51:58.1,Businessowners,Musical instruments merchant wholesalers,
160569,AdditionalNamedInsuredDetails,QQ5979010000,NB,Linda,51:56.6,Businessowners,Musical instruments merchant wholesalers,
160554,AdditionalNamedInsuredDetails,QQ1997310000,NB,Lawrence,51:14.9,Businessowners,Plumbing and heating contractors,
160553,AdditionalNamedInsuredDetails,QQ1997310000,NB,Lawrence,51:13.3,Businessowners,Plumbing and heating contractors,
160552,AdditionalNamedInsuredDetails,QQ1997310000,NB,Lawrence,51:06.7,Businessowners,Plumbing and heating contractors,
160544,AdditionalNamedInsuredDetails,QQ1997310000,CA,Lawrence,49:49.9,Businessowners,Plumbing and heating contractors,
160537,AdditionalNamedInsuredDetails,QQ6618310000,NB,Frank,49:05.7,Businessowners,"Instrument, toy, merchant Wholesalers",
160536,AdditionalNamedInsuredDetails,QQ6618310000,NB,Frank,49:04.4,Businessowners,"Instrument, toy, merchant Wholesalers",
160523,Mortgagee,QQ560510000,CA,Isabella,47:49.8,Businessowners,Plumbing supply stores,
160508,AdditionalNamedInsuredDetails,QQ235510000,NB,Finn,47:21.3,Businessowners,Plumbing and heating contractors,
160507,AdditionalNamedInsuredDetails,QQ235510000,NB,Finn,47:20.0,Businessowners,Plumbing and heating contractors,
160462,AdditionalNamedInsuredDetails,QQ6422510000,NB,Jamie,44:44.8,Businessowners,"Instrument, toy, merchant Wholesalers",
160458,AdditionalNamedInsuredDetails,QQ6422510000,NB,Jamie,44:35.3,Businessowners,"Instrument, toy, merchant Wholesalers",
160441,AdditionalNamedInsuredDetails,QQ5992410000,NB,Royalty,43:42.4,Businessowners,Carpet Stores,
160440,AdditionalNamedInsuredDetails,QQ5992410000,NB,Royalty,43:41.7,Businessowners,Carpet Stores,
160438,AdditionalNamedInsuredDetails,QQ5992410000,NB,Royalty,43:36.0,Businessowners,Carpet Stores,
160433,AdditionalNamedInsuredDetails,QQ5992410000,CA,Royalty,43:05.2,Businessowners,Carpet Stores,
160384,AdditionalNamedInsuredDetails,QQ2068710000,CA,Liam,17:58.0,Businessowners,Equipment Sale,
160383,AdditionalNamedInsuredDetails,QQ2068710000,CA,Liam,17:56.6,Businessowners,Equipment Sale,
160374,AdditionalNamedInsuredDetails,QQ2068710000,CA,Liam,16:32.4,Businessowners,Equipment Sale,
160363,AdditionalNamedInsuredDetails,QQ754510000,EC,Arthur,15:16.2,Businessowners,Construction,
160362,AdditionalNamedInsuredDetails,QQ754510000,EC,Arthur,15:14.7,Businessowners,Construction,
160361,AdditionalNamedInsuredDetails,QQ754510000,EC,Arthur,15:12.2,Businessowners,Construction,
